map_context,condition,County,cell_id,count,share_of_condition_pct,centroid_lat,centroid_lon
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Prince George's,452,5,0.08613264427217916,38.97535353145729,-76.75123396146013
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Prince George's,453,7,0.12058570198105081,38.99156642418465,-76.75163355253376
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Prince George's,454,1,0.01722652885443583,39.007762235426334,-76.75205446763916
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Prince George's,479,1,0.01722652885443583,38.91081070327951,-76.72888728643312
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Prince George's,480,1,0.01722652885443583,38.92702396836214,-76.72928087349273
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Prince George's,481,8,0.13781223083548663,38.943237184931185,-76.72967477775504
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Prince George's,482,1,0.01722652885443583,38.95945035297785,-76.73006899949903
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Prince George's,483,8,0.13781223083548663,38.97566347249337,-76.73046353900412
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Prince George's,484,2,0.03445305770887166,38.991794743483595,-76.7309310879265
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Prince George's,504,1,0.01722652885443583,38.82981536971576,-76.70715028297865
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Montgomery,584,1,0.01722652885443583,39.14218034245671,-77.40097072100943
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Montgomery,650,1,0.01722652885443583,39.111864549581156,-77.29585901647043
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Montgomery,653,1,0.01722652885443583,39.160485557078125,-77.29743936066998
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Montgomery,654,1,0.01722652885443583,39.176692457247285,-77.2979669919819
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Montgomery,656,1,0.01722652885443583,39.20910610402329,-77.29902353173
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Montgomery,665,1,0.01722652885443583,39.09606525662756,-77.2745343588203
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Montgomery,668,2,0.03445305770887166,39.14468712061265,-77.27609915144926
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Montgomery,669,11,0.18949181739879414,39.16089430651229,-77.2766215904893
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Montgomery,670,10,0.17226528854435832,39.17710144134563,-77.27714445089792
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Montgomery,671,7,0.12058570198105081,39.19330852510152,-77.27766773304788
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Montgomery,673,1,0.01722652885443583,39.22572253933639,-77.27871556406541
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Montgomery,674,3,0.05167958656330749,39.241929469793114,-77.27924011368096
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Montgomery,686,1,0.01722652885443583,39.09646936172227,-77.2537352140262
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Montgomery,687,8,0.13781223083548663,39.112676932867714,-77.25425163524906
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Montgomery,690,5,0.08613264427217916,39.16129934069201,-77.25580339894012
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Montgomery,691,12,0.20671834625322996,39.17750670805926,-77.25632148807267
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Montgomery,692,13,0.2239448751076658,39.19371402445433,-77.25683999510488
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Montgomery,693,8,0.13781223083548663,39.20992128986619,-77.25735892040665
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Montgomery,694,11,0.18949181739879414,39.22612850428383,-77.2578782643483
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Montgomery,695,2,0.03445305770887166,39.24233566769621,-77.25839802730073
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Montgomery,707,1,0.01722652885443583,39.09686975985078,-77.23293565317456
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Montgomery,708,1,0.01722652885443583,39.11307756098346,-77.23344731808686
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Montgomery,709,10,0.17226528854435832,39.12928531129207,-77.23395939559553
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Montgomery,710,2,0.03445305770887166,39.14549301076562,-77.23447188606514
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Montgomery,711,1,0.01722652885443583,39.16170065939321,-77.23498478986073
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Montgomery,712,8,0.13781223083548663,39.17790825716387,-77.23549810734784
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Montgomery,713,5,0.08613264427217916,39.19411580406669,-77.23601183889242
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Montgomery,714,6,0.10335917312661498,39.21032330009072,-77.23652598486102
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Montgomery,715,3,0.05167958656330749,39.22653074522506,-77.23704054562056
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Montgomery,716,1,0.01722652885443583,39.2427381394588,-77.2375555215385
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Montgomery,727,1,0.01722652885443583,39.04864205959434,-77.21061740437656
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Montgomery,730,4,0.06890611541774332,39.0972664507919,-77.21213568009073
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Montgomery,731,12,0.20671834625322996,39.11347447978497,-77.21264258832835
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Montgomery,732,4,0.06890611541774332,39.129682458056884,-77.21314990533321
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Montgomery,733,16,0.27562446167097326,39.14589038559681,-77.21365763146653
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Montgomery,734,12,0.20671834625322996,39.16209826239388,-77.21416576708992
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Montgomery,735,12,0.20671834625322996,39.1783060884373,-77.21467431256556
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Montgomery,741,2,0.03445305770887166,39.27555197826505,-77.21773421265641
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Montgomery,742,2,0.03445305770887166,39.291759448730126,-77.21824563727776
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Montgomery,749,1,0.01722652885443583,39.032825909444036,-77.18933073602794
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Montgomery,750,1,0.01722652885443583,39.04903436653962,-77.1898312710484
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Montgomery,751,1,0.01722652885443583,39.06524277305907,-77.19033220957995
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Montgomery,752,3,0.05167958656330749,39.081451128991596,-77.19083355197847
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Montgomery,753,1,0.01722652885443583,39.097659434326445,-77.19133529860044
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Montgomery,754,3,0.05167958656330749,39.11386768905285,-77.19183744980268
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Montgomery,755,15,0.2583979328165375,39.1300758931601,-77.19234000594255
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Montgomery,756,24,0.4134366925064599,39.14628404663742,-77.19284296737789
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Montgomery,757,6,0.10335917312661498,39.16249214947408,-77.19334633446695
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Montgomery,758,5,0.08613264427217916,39.178700201659346,-77.19385010756852
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Montgomery,765,2,0.03445305770887166,39.29215514781841,-77.19738791786453
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Montgomery,769,1,0.01722652885443583,38.973425905540765,-77.16703086175872
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Montgomery,770,1,0.01722652885443583,38.98458794829588,-77.16706395719928
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Montgomery,771,1,0.01722652885443583,39.00079677995715,-77.16755855314129
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Montgomery,773,1,0.01722652885443583,39.03321429193848,-77.16854894129486
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Montgomery,774,2,0.03445305770887166,39.04942297223717,-77.16904473420928
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Montgomery,775,3,0.05167958656330749,39.06563160206031,-77.16954092681812
Non-motorist crash density by school-catchment context,Inside 1-mile school catchments,Montgomery,776,6,0.10335917312661498,39.08184018139723,-77.170037519474
